byte	frequency
0	0.10845205222502985
1	0.09380415860393555
2	0.10191259967981531
3	0.10148196821694015
4	0.0975682301747172
5	0.10118278014961993
6	0.10007297090860355
7	0.1096762833551436
8	0.0991776424032735
9	0.10712039268760075
10	0.09894470911108058
11	0.1010662497356013
12	0.10628230320741387
13	0.10021251104636962
14	0.097870420347321
15	0.09678474027177766
16	0.10078092836797405
17	0.10694980282181367
18	0.09970788912694595
19	0.10306063059706079
20	0.09780939696400927
21	0.09706593068113574
22	0.1076380677005683
23	0.09596842035562184
24	0.10813780589852957
25	0.10326677292996563
26	0.10438227425022646
27	0.09877413145540138
28	0.09833674564753803
29	0.09952788428957848
30	0.09717623854452247
31	0.10435360848310034
32	0.09306393041229394
33	0.09237305912098531
34	0.10029562260059181
35	0.10541720770842043
36	0.1060488061384699
37	0.10094751469287752
38	0.10066696919584583
39	0.10622279894742917
40	0.09567824837853961
41	0.10467380540579718
42	0.09436338317783645
43	0.097449842056864
44	0.1104683106997308
45	0.10471890555008159
46	0.08831292873253532
47	0.10977479959654604
48	0.10140020097908134
49	0.12009097312683119
50	0.1163841868973975
51	0.10966138261926087
52	0.10901785954368357
53	0.11090624737651403
54	0.10808145726584012
55	0.10153160119257862
56	0.10146939110184251
57	0.09441113252930215
58	0.10027990322252424
59	0.10846436176615937
60	0.11366427545823361
61	0.10813894919896566
62	0.09828052959600472
63	0.09867304037492064
64	0.11735854593343172
65	0.11391318766371554
66	0.11223236710403124
67	0.11586363942595682
68	0.11923685850205162
69	0.10716795109857052
70	0.10664383061667783
71	0.10619848425135486
72	0.11484633928308359
73	0.1022613103556708
74	0.10131936844646738
75	0.10088549987318562
76	0.10914416285422855
77	0.1067023112036975
78	0.10501032169033903
79	0.10753681873505501
80	0.10219334874570332
81	0.11272632299043525
82	0.1032919901305971
83	0.11481226466395478
84	0.09198211019658058
85	0.09617591218710447
86	0.10326794218382526
87	0.10500953061426946
88	0.09748746078823109
89	0.09743381683838881
90	0.10533334711734278
91	0.10045413978471789
92	0.10103927005708642
93	0.09419827622564104
94	0.1019551809574406
95	0.10019191472119582
96	0.1011275580493777
97	0.11875732297267227
98	0.10341995542008478
99	0.10012889843305284
100	0.10191274938774547
101	0.11890927608889552
102	0.11106527547648208
103	0.11111955301316544
104	0.09995788357876845
105	0.0984997891744071
106	0.0992794947513093
107	0.10639507448710926
108	0.0954676260195623
109	0.09784358053842022
110	0.09844291625958927
111	0.08776489505496134
112	0.09901870721451021
113	0.10312939385124481
114	0.09225490849903227
115	0.10562388860207186
116	0.0967127882479819
117	0.1018582193686111
118	0.10504405060564129
119	0.08879997213069443
120	0.10324469037924203
121	0.09977277983134974
122	0.10257577603096384
123	0.0941947702149377
124	0.09668100217840397
125	0.09795257900470493
126	0.09615102012907144
127	0.10692336385997986
128	0.09889105683334089
129	0.09973678317492361
130	0.10183514086843908
131	0.08960292093030238
132	0.10530657902632308
133	0.10736989660550503
134	0.09708778082290363
135	0.10100978486361845
136	0.10602072404729593
137	0.10519103361100861
138	0.10699674297888022
139	0.0919076109777702
140	0.10028132331641465
141	0.09759667171260442
142	0.10074819753308213
143	0.10122633189726793
144	0.10404393036202582
145	0.10114018892166678
146	0.10462492794248753
147	0.09637027490493452
148	0.10307443694866593
149	0.094666058183342
150	0.10322423424026697
151	0.09643580369179829
152	0.10776434797986548
153	0.10097789993147538
154	0.11094906167197294
155	0.09188277156313636
156	0.10174330459946986
157	0.09946082346117929
158	0.09592166471416695
159	0.10616294652235941
160	0.11147917051020415
161	0.09973299226794378
162	0.09857793993952656
163	0.0969202284462272
164	0.10233652390354724
165	0.10055590341869548
166	0.09615168372454144
167	0.10015437881703962
168	0.10813836571062876
169	0.09401494528061735
170	0.09821761394128335
171	0.09080578532970977
172	0.10454648698028142
173	0.10508890401430951
174	0.0976399879480004
175	0.0950095648028843
176	0.0987838443121421
177	0.09636571331002919
178	0.0979147979338617
179	0.10125522463097568
180	0.09524990468875427
181	0.10386115452017257
182	0.0990871811653361
183	0.10150464381849533
184	0.10574173583077663
185	0.10066533145360816
186	0.10467437641209644
187	0.10077868475107113
188	0.09920295740346562
189	0.09906219403563644
190	0.09640301180708816
191	0.09760824433469618
192	0.09479284865098987
193	0.10088877373341218
194	0.10161169604218093
195	0.10064060437945403
196	0.10377704816940797
197	0.0949095904693721
198	0.10038729354068772
199	0.10252784993696154
200	0.10538440801745438
201	0.09710246867687308
202	0.0941810783382405
203	0.09600373316061002
204	0.10408040822804654
205	0.09670493712829853
206	0.09500781771554731
207	0.10031266312841348
208	0.09929258201673781
209	0.09854908960200633
210	0.09746083074871009
211	0.10334906489926171
212	0.1035155005166794
213	0.09022319922419444
214	0.09928514467776844
215	0.10167802141290562
216	0.10256344749229128
217	0.10510363534837175
218	0.09909529778378497
219	0.10251556469821865
220	0.10051738646508504
221	0.10323708981367433
222	0.0921533746413985
223	0.09235978089409516
224	0.1025848207090551
225	0.10159723235861105
226	0.09759297023685815
227	0.1010423540088383
228	0.10103535931514479
229	0.1013314781135068
230	0.09310366739786675
231	0.10343785304271232
232	0.1022853252008214
233	0.10164013990009411
234	0.09420677605056567
235	0.10099040200157888
236	0.09802035923028868
237	0.10683368346117145
238	0.0913111605228583
239	0.09427492111250799
240	0.09942361910568225
241	0.10381245149362824
242	0.09595558882187885
243	0.10183553806574082
244	0.09705777306343626
245	0.10062511859709072
246	0.10267537602791671
247	0.09447665239871587
248	0.09569720195977675
249	0.10256498033442926
250	0.09427833078731095
251	0.10178108452220284
252	0.09945357297522868
253	0.10066239617679097
254	0.10433766964783849
255	0.1226087718218781
