byte	frequency
0	0.4163443902248462
1	0.24404674526691048
2	0.24256018253396602
3	0.21493303321351506
4	0.18906262742157348
5	0.22633400202029472
6	0.2415864674951207
7	0.2854557048245629
8	0.24063810019868043
9	0.21812642642303873
10	0.22608917986665686
11	0.22398793977509165
12	0.22900274528178224
13	0.23887276577487881
14	0.26534992012382685
15	0.21643794997996232
16	0.22713583772528573
17	0.22451923925607153
18	0.23209375018189096
19	0.210492479789785
20	0.23074419571860189
21	0.21967373799605647
22	0.22417860196143652
23	0.2154330053025813
24	0.21090408020111925
25	0.21315745801671332
26	0.2167224292511998
27	0.21455692311478103
28	0.22262926761421686
29	0.2127430523351048
30	0.22160779873932035
31	0.1721367686486245
32	0.1993129174535773
33	0.21315171054602852
34	0.21700879771755355
35	0.2147732914261498
36	0.22310997113536585
37	0.22785373390690256
38	0.23984722270736997
39	0.20856899344195126
40	0.20728597478352379
41	0.22535607078194983
42	0.21812788854828094
43	0.21340921203164578
44	0.21580852539798523
45	0.21710089984518352
46	0.22256775331475945
47	0.20480870821989855
48	0.20954389492858422
49	0.21811850347096357
50	0.21151545432357402
51	0.21299246700927024
52	0.22295233863373692
53	0.2148318520686984
54	0.21861574037580012
55	0.21012759950416016
56	0.21023502985216133
57	0.21568880326162176
58	0.22775584350866396
59	0.20527520644837136
60	0.2011253944930055
61	0.2142320380427553
62	0.231887003721831
63	0.20773491103894576
64	0.19794790345296467
65	0.1989517782145459
66	0.22014845689470103
67	0.18990136524301557
68	0.21924792127362527
69	0.21103883766447315
70	0.2135367261909492
71	0.21450142655938503
72	0.22043390490849488
73	0.22362158398251902
74	0.22692296854060168
75	0.2142887643515063
76	0.22926495906529293
77	0.2176549036697872
78	0.2212223097721262
79	0.20741690841551153
80	0.22641460181009665
81	0.21350803675603622
82	0.2144129453629294
83	0.21560094190686105
84	0.21139787202716578
85	0.22256364106965493
86	0.22113396641436658
87	0.21471084042350203
88	0.212507589652215
89	0.22892538782685853
90	0.23111068785229766
91	0.2178761019948748
92	0.2287757658128994
93	0.2259761710261556
94	0.22485447575704923
95	0.20676691358633767
96	0.20989203433367937
97	0.2160816343377231
98	0.21318776768327855
99	0.22107272055023516
100	0.21391624072786974
101	0.20658945159965436
102	0.2078132587151601
103	0.2065757809741518
104	0.22843348099160785
105	0.23140600382077398
106	0.23025290046106295
107	0.2202005057281313
108	0.22001515934774504
109	0.22211294384334
110	0.22085505828211832
111	0.21366477324910726
112	0.21700878674735405
113	0.22095722722460928
114	0.2173562250781507
115	0.2252831205183354
116	0.22578517108784485
117	0.2133524957043225
118	0.2219886953789913
119	0.21112482201545463
120	0.20362706924357332
121	0.21707273181347914
122	0.2265667418798924
123	0.2173951786142089
124	0.2367475985036184
125	0.22756290130371457
126	0.22255102753737585
127	0.2089615041686418
128	0.20413014791834563
129	0.20227315017233335
130	0.21020039703262192
131	0.21196652668860327
132	0.20659071688351313
133	0.2139822554983688
134	0.22103737257564096
135	0.21247200019239454
136	0.2157416989955478
137	0.21908865486565068
138	0.21907721698196755
139	0.2085843119750064
140	0.21563789779295875
141	0.2198582551108761
142	0.21047096281778357
143	0.22167350636128894
144	0.2156434409493763
145	0.2146080066428802
146	0.23177768394494883
147	0.20868382711044942
148	0.21548648010661461
149	0.21090763075006735
150	0.21835972787453015
151	0.212357161153367
152	0.21981004306196095
153	0.21417994646801372
154	0.22887183701636582
155	0.20123669906248853
156	0.21365251909110122
157	0.20800065000200724
158	0.242924375012952
159	0.26128859721927844
160	0.2086697777413204
161	0.20954388317762818
162	0.2136983561234912
163	0.22325684455058106
164	0.22331671926164706
165	0.21925586179779735
166	0.21265339000626654
167	0.22077890036673667
168	0.2209451461019548
169	0.2151756082614684
170	0.23364323627633088
171	0.22211291217884455
172	0.23112298438141132
173	0.22945314406060752
174	0.21148919398135377
175	0.2101865343269281
176	0.22266277084843017
177	0.21549711914422998
178	0.20846880630540776
179	0.21791448512704292
180	0.22830584684464889
181	0.22879996334465422
182	0.2285303363050807
183	0.22333033404897099
184	0.2197779198897101
185	0.23151844902550298
186	0.2269240611675362
187	0.2187749938533749
188	0.2606991791445095
189	0.2398636109744474
190	0.22175456208975425
191	0.2114943172839997
192	0.20884599131928192
193	0.21489887326938373
194	0.21314459277132053
195	0.22918813461020743
196	0.2166868152756969
197	0.2041603856659725
198	0.2237417137045679
199	0.2939689305189109
200	0.22964012554216218
201	0.20994332751297454
202	0.2254524531421097
203	0.20769490498224652
204	0.2181643606237306
205	0.19788814840410587
206	0.20086439863680264
207	0.21139356674430596
208	0.20689632949921502
209	0.23147856937769548
210	0.22999642138552323
211	0.22646668684189283
212	0.22878481590371652
213	0.23070475154514458
214	0.23577546654627485
215	0.22552718508916586
216	0.21578289655630958
217	0.22425479625079464
218	0.22294466742904048
219	0.2312139745326873
220	0.25071271062426015
221	0.22433666829877796
222	0.2284523686511209
223	0.20773281126626097
224	0.2141306716587643
225	0.23457892377073894
226	0.21068146997916687
227	0.22608971787963095
228	0.2209489604195124
229	0.21582970599822537
230	0.19749633025937474
231	0.21528557706959411
232	0.2282085771223534
233	0.22175371812952685
234	0.23858792911153165
235	0.21930503494732304
236	0.22895721054024346
237	0.21985590532478183
238	0.22952390889833904
239	0.21206056975924595
240	0.22242934182166169
241	0.2258031797019999
242	0.2114377592200238
243	0.22126446453791065
244	0.2297394473555177
245	0.22291576407893915
246	0.23547308777174464
247	0.2173881161689094
248	0.25551921919016046
249	0.22864264888375294
250	0.23317460262405118
251	0.22381771825188193
252	0.22705308909430785
253	0.2198998384496326
254	0.19965007830849207
255	0.9663349504359819
