byte	frequency
0	0.07579263161457613
1	0.07000319685948925
2	0.09185831075379318
3	0.08652707144054267
4	0.12485645010411385
5	0.12651847027466506
6	0.13208421975459064
7	0.10283660191517524
8	0.14629803325868226
9	0.1361907383711296
10	0.18287864769524237
11	0.1376872252261595
12	0.18274511328491322
13	0.17150847222984625
14	0.182923864742177
15	0.1020473469442978
16	0.19016800314896223
17	0.20488545171791311
18	0.209444882434208
19	0.18502159163436843
20	0.20952479518772987
21	0.21418907552352284
22	0.2141154850773535
23	0.15310326176132635
24	0.21492217924525683
25	0.21397047772485842
26	0.21838371720136487
27	0.18791508712964156
28	0.220653082597853
29	0.21548773583221476
30	0.2229935870044368
31	0.09895400368889232
32	0.15557826442945719
33	0.2006396169015883
34	0.2245174308926421
35	0.21494679656293064
36	0.21154998311597684
37	0.2161437180750168
38	0.2323909889838029
39	0.18245047328078184
40	0.21706145729757972
41	0.21656685500902256
42	0.21704794165666877
43	0.20160153451753837
44	0.2155535069951457
45	0.21769341087525731
46	0.22940209395498543
47	0.12102963343373815
48	0.20127115349577573
49	0.21559596967733385
50	0.22662941405179385
51	0.21221281502060088
52	0.22359350596096556
53	0.22409470394082545
54	0.22989142358568407
55	0.15585755848719934
56	0.22270888846006162
57	0.22210754778466163
58	0.24030694633094402
59	0.21964370567256528
60	0.22122688048161085
61	0.23053546622455665
62	0.2390731475998657
63	0.0914073204019653
64	0.1659925473706137
65	0.18717770967348896
66	0.2011631472841831
67	0.19659854943393326
68	0.21558134042338353
69	0.21504810136910846
70	0.22974873631161377
71	0.18519469732930288
72	0.22961811461739348
73	0.21822472328433096
74	0.22574615389478034
75	0.2201204978241462
76	0.2233199075714675
77	0.23071458986721854
78	0.23647621482552714
79	0.1364767358137524
80	0.21118339416046203
81	0.21783898519056524
82	0.2271882856869721
83	0.21494157507658526
84	0.21886460730703883
85	0.22453879472148183
86	0.22820683560249308
87	0.2057842903510275
88	0.21883839644673106
89	0.23046148431404032
90	0.21786822809542164
91	0.22512593054987423
92	0.2308198580285411
93	0.2226853735816005
94	0.2517731372611505
95	0.12065361837610061
96	0.18472004977855078
97	0.21838409527295438
98	0.23287099384461685
99	0.21471384981017316
100	0.22987211332876026
101	0.24844312702996674
102	0.2357372354789043
103	0.20058100146594224
104	0.24640983800992364
105	0.22556404111173278
106	0.2385975210675182
107	0.239794146960815
108	0.23569947632010385
109	0.2359489354840962
110	0.2464933123501864
111	0.1345846187182464
112	0.23028969158494456
113	0.22157771263120934
114	0.2358688571854812
115	0.22818718544783756
116	0.22876832181908122
117	0.2349321434049585
118	0.25949027895374877
119	0.203697812330193
120	0.23655578572075966
121	0.2462790283569682
122	0.2443577145295163
123	0.2380106465536419
124	0.24764943237550813
125	0.26210939781523074
126	0.27377417672989446
127	0.0767413265334209
128	0.14752510642585534
129	0.1661294829798837
130	0.17863876607840007
131	0.16710240447158428
132	0.20473208156195022
133	0.20564099570130395
134	0.22029574944795138
135	0.18359187645555763
136	0.22877234516018632
137	0.2248360040064089
138	0.23726014752801708
139	0.20856425805432227
140	0.22130857646414318
141	0.24106575662762306
142	0.25853529616676013
143	0.14468271603185787
144	0.2297661364091106
145	0.22013990660824811
146	0.2329758518356402
147	0.21620131186401628
148	0.2240710526523195
149	0.2330045404921365
150	0.23467881771191382
151	0.20126429456138192
152	0.23033451786541426
153	0.22741312058331548
154	0.22637103096772643
155	0.23478810913182516
156	0.23058849686034588
157	0.24599655558098057
158	0.26202203214712977
159	0.11804509259089702
160	0.21459676181208312
161	0.23068189940473255
162	0.23878729235665055
163	0.22968735323504266
164	0.22073194692308537
165	0.23477601452919897
166	0.2309531820697348
167	0.22221408415811478
168	0.2353884693090315
169	0.2289862529172888
170	0.2359920709074708
171	0.2324370376509678
172	0.23281254990377973
173	0.25551745354193156
174	0.2511723516837978
175	0.14841443228130743
176	0.22512154611874755
177	0.22824414731716522
178	0.24814315747465848
179	0.2284981238850785
180	0.21981180915888732
181	0.2322720294580657
182	0.2424814098229659
183	0.21860073683929424
184	0.2249040152225108
185	0.23474303215429207
186	0.2596453830714952
187	0.2362346227865267
188	0.24838772726406566
189	0.26299603895130147
190	0.2752168576322871
191	0.10253297009966814
192	0.18353132905068856
193	0.2017388188045858
194	0.22080501820318954
195	0.22065357456751553
196	0.223970505969912
197	0.22874226803866388
198	0.23407673065847595
199	0.2046916935629042
200	0.23510199518255942
201	0.22529660582757632
202	0.2374486454134071
203	0.23673064564508087
204	0.2412453671629732
205	0.24261015980280026
206	0.25802316580517326
207	0.15256524440830793
208	0.22537341002188757
209	0.2236469748252943
210	0.22912376569133336
211	0.2220197522527406
212	0.21941847830100927
213	0.23057916886451713
214	0.2403509848584242
215	0.20760770306858242
216	0.23620406166162508
217	0.22911939268843948
218	0.23458816534698843
219	0.2342686285541289
220	0.24128562662478323
221	0.2458627796969427
