byte	frequency
0	0.18615993242166123
1	0.1477189438152966
2	0.1651964075740354
3	0.15282989659668714
4	0.16516956231438812
5	0.18405046548144446
6	0.1504044058967112
7	0.16542361681441536
8	0.15202308945786142
9	0.14613272917127904
10	0.1590161942367845
11	0.13942306677058186
12	0.19226904017710522
13	0.14533811669736255
14	0.18223802581368384
15	0.1382294912166686
16	0.14330167230549495
17	0.1487041280480867
18	0.15181815233271012
19	0.13998525057368796
20	0.14790920646021213
21	0.17902342078525374
22	0.1551226935136248
23	0.14152915765084775
24	0.13983056914502423
25	0.14877753838360608
26	0.1357287802819135
27	0.137584014678898
28	0.1371276453620793
29	0.13137087862157426
30	0.11724327526402305
31	0.11972370782896559
32	0.15415250566578304
33	0.14590788308667435
34	0.13669332741740034
35	0.1524443050104969
36	0.1428640182072277
37	0.15356957720449094
38	0.1366732042820272
39	0.12902014885975926
40	0.15045014638917462
41	0.13697640728704683
42	0.13326932403492484
43	0.17223940752087488
44	0.15410968504643413
45	0.184511392107748
46	0.1458125817267564
47	0.15490450807070083
48	0.14079533864314175
49	0.1513045642809079
50	0.1414224020217424
51	0.13518892604123478
52	0.14472863092711913
53	0.1368369029924282
54	0.13673226752706583
55	0.13738962868020585
56	0.12719078764394326
57	0.136801825218902
58	0.13083640746995537
59	0.12254200387185492
60	0.12200924739840488
61	0.11689668922576171
62	0.10719320192676134
63	0.11050053344871916
64	0.16287759782936873
65	0.15604331252320433
66	0.17799314278545766
67	0.15824405561766572
68	0.13791065968942853
69	0.14859087171214835
70	0.13644249239056988
71	0.15006020084401464
72	0.15078217008596337
73	0.18618691721755987
74	0.15086801965308624
75	0.15461434765536958
76	0.15103887649194586
77	0.14146847815734953
78	0.1443114413673898
79	0.15063250850153367
80	0.1366337704397171
81	0.1483370997107071
82	0.15984043735980477
83	0.15633895152768224
84	0.125345047418824
85	0.1263140934245583
86	0.1311937572324382
87	0.1332128472841989
88	0.1303055214520915
89	0.12583309207979032
90	0.1187501331970061
91	0.13799762384034353
92	0.1280001128613303
93	0.14421196106049727
94	0.12947994668616616
95	0.13515962348242924
96	0.179999878872255
97	0.1710318556101705
98	0.15662272984438214
99	0.17908531362170121
100	0.17189912582394218
101	0.16769461995951143
102	0.17178970298907306
103	0.18535693442523776
104	0.15410874108729725
105	0.14130950233685877
106	0.1310022404321763
107	0.18107583315254308
108	0.15477609492325117
109	0.16519097945351624
110	0.16469427986912955
111	0.16189608196725322
112	0.1289708593261978
113	0.16385909201692153
114	0.16588066387626146
115	0.17041816377416655
116	0.1597044111427393
117	0.1649792427477102
118	0.16780108803017893
119	0.1451919277597441
120	0.17069278636607155
121	0.12173843787867775
122	0.1170756650336365
123	0.12236195645604432
124	0.12214572963756445
125	0.13755242920981073
126	0.09603118486221862
127	0.10084466208775286
128	0.1406308897954164
129	0.14742578230242223
130	0.13442572097854455
131	0.17919508199372552
132	0.14529621366757658
133	0.14191339697842045
134	0.13579786583357356
135	0.14696462649521586
136	0.1428589430510236
137	0.11850734857602852
138	0.13712175090651962
139	0.1238221614095964
140	0.1256762191139077
141	0.1291282557343803
142	0.11732275658010648
143	0.13765069784022063
144	0.13249969417996726
145	0.13585673531394937
146	0.13334664573921445
147	0.14152452118028763
148	0.12553710194920414
149	0.1298158362777367
150	0.12714355683618472
151	0.15457529364245723
152	0.13325138290006627
153	0.12819950693095386
154	0.1322384337899886
155	0.12620158751374883
156	0.13119835152253478
157	0.12275310255536163
158	0.12120256166135691
159	0.1309648403590542
160	0.1440659153566859
161	0.12461472465185455
162	0.13135778497176617
163	0.13806629216421681
164	0.12982286604508653
165	0.13346966192815168
166	0.11735661019433899
167	0.1309886796794608
168	0.13239412180919122
169	0.13771849332509023
170	0.11354134909757008
171	0.12744054226859464
172	0.11448165885964634
173	0.11882506948179003
174	0.11072259807303102
175	0.14115661659231304
176	0.12429782787769915
177	0.13389431149934639
178	0.12821708732775922
179	0.12488544418448733
180	0.11438168144192884
181	0.1197540820053902
182	0.11252722616122425
183	0.1275185782938964
184	0.12826740044726254
185	0.12601508454927124
186	0.11298028895833674
187	0.13320034639491074
188	0.120446411219486
189	0.1274128133521613
190	0.10888423576711068
191	0.12904014855758855
192	0.13660557484103034
193	0.15009811674121906
194	0.13500461920429602
195	0.13833145784243817
196	0.12817820902612662
197	0.1316344089157223
198	0.12023481032083469
199	0.13763349788046889
200	0.1334417495842953
201	0.13556539974034934
202	0.12745817141783916
203	0.1362769915391421
204	0.12907107665212034
205	0.12981680152154618
206	0.12094985280284126
207	0.15132663567109822
208	0.13783443880341253
209	0.13325397836877798
210	0.12181555650066075
211	0.1312128443116049
212	0.12963106116462886
213	0.1453540306619564
214	0.11323141509878794
215	0.12805393770536191
216	0.133319925891363
217	0.11427480676319937
218	0.11140497700512465
219	0.13015258287488743
220	0.11974135794006209
221	0.12285682843635483
222	0.11219622852531104
223	0.13159166933816438
224	0.13129220042279655
225	0.12995652442023933
226	0.12376621467206626
227	0.13594866496099428
228	0.13200802428862612
229	0.1255246544281736
230	0.12149953521755726
231	0.14039790021978224
232	0.12157282078153678
233	0.12602477112897117
234	0.1133139409559254
235	0.12379266904305956
236	0.11659422111331323
237	0.11912054091138385
238	0.12070338559426123
239	0.13341029293770745
240	0.12354113041303887
241	0.12925487935959712
242	0.12382886251720412
243	0.125957946735884
244	0.11627900620443968
245	0.1192729753735515
246	0.11493080728348733
247	0.10908476589151994
248	0.12502064709287342
249	0.11545368028008916
250	0.10995869142612863
251	0.10543499072247683
252	0.13754287160164075
253	0.10445627138781916
254	0.06665422787568355
255	0.47014101975146105
