byte	frequency
0	0.506759667193
1	0.372556916736
2	0.409191511056
3	0.367781350904
4	0.344776156716
5	0.329508319663
6	0.358758770603
7	0.329190043656
8	0.323331460182
9	0.341899872255
10	0.307415491813
11	0.359289325331
12	0.311712432838
13	0.31738728589
14	0.319901299197
15	0.305278044178
16	0.35758878579
17	0.323243785479
18	0.303622258293
19	0.369562172302
20	0.346522332919
21	0.311890149014
22	0.294364240606
23	0.331061791451
24	0.327282651762
25	0.331358890404
26	0.322804982169
27	0.348153111122
28	0.328863581593
29	0.337963590979
30	0.367304480931
31	0.519325839619
32	0.298673068991
33	0.340439177372
34	0.360904297113
35	0.36871611034
36	0.317823042085
37	0.299572313981
38	0.328531653062
39	0.342862067855
40	0.32914423749
41	0.3452647824
42	0.341367239116
43	0.324054761506
44	0.341476115994
45	0.340263058731
46	0.314528793701
47	0.31165443734
48	0.36452212239
49	0.408207765369
50	0.323877422752
51	0.35096555773
52	0.354099805604
53	0.339708486674
54	0.32470828756
55	0.345973792061
56	0.347801615944
57	0.356946009695
58	0.32055671646
59	0.351235521494
60	0.345288032493
61	0.337487534923
62	0.344988896701
63	0.310228517313
64	0.328908392589
65	0.308598983128
66	0.321193424393
67	0.299866462836
68	0.354580059879
69	0.359837778041
70	0.347380240443
71	0.342374042783
72	0.383337430787
73	0.347499087392
74	0.331113970234
75	0.285579588917
76	0.342403445459
77	0.323459465036
78	0.349324051704
79	0.317829908479
80	0.348223839253
81	0.365023533374
82	0.335270875976
83	0.339398916268
84	0.352492696978
85	0.351656596317
86	0.34481047207
87	0.321805703726
88	0.326123576442
89	0.357264600744
90	0.347230401623
91	0.330985415505
92	0.323294690797
93	0.31319618364
94	0.306625090648
95	0.274744507309
96	0.326555620967
97	0.321768455523
98	0.381379277173
99	0.357952084005
100	0.378076562737
101	0.32328171372
102	0.328863766317
103	0.32718900282
104	0.396450945157
105	0.347561755726
106	0.367140455072
107	0.321694002264
108	0.391179468875
109	0.373933245103
110	0.36450787041
111	0.336323815562
112	0.368264107559
113	0.367149692984
114	0.372045996548
115	0.358910106057
116	0.360621732435
117	0.338743303803
118	0.330728089598
119	0.35059700463
120	0.336575935044
121	0.327809596782
122	0.325888425074
123	0.304139330257
124	0.321748143296
125	0.31002960885
126	0.334003728995
127	0.30407267011
128	0.297079491077
129	0.30696764136
130	0.295682253618
131	0.279761472141
132	0.307492407691
133	0.315197547434
134	0.299803285144
135	0.297748695898
136	0.307649663209
137	0.363440050567
138	0.296456727651
139	0.336855571782
140	0.336282846507
141	0.355223435882
142	0.342499646337
143	0.307378669826
144	0.350329848159
145	0.369228490889
146	0.329873663481
147	0.312466594933
148	0.352113617036
149	0.350228207948
150	0.320247899055
151	0.289684409983
152	0.304870886055
153	0.347985084417
154	0.304004788122
155	0.313441535758
156	0.311159382123
157	0.337609078082
158	0.329069964869
159	0.303114333722
160	0.304949838739
161	0.323260095371
162	0.329957809369
163	0.341142131851
164	0.360305778314
165	0.329436500721
166	0.356831821722
167	0.332943845702
168	0.353371887228
169	0.336695073804
170	0.341692966539
171	0.318618550273
172	0.367003938391
173	0.34189507432
174	0.335305999576
175	0.279577824886
176	0.33606693113
177	0.323894600428
178	0.313196054136
179	0.347939059961
180	0.374755977646
181	0.354572312306
182	0.366357008701
183	0.340873890256
184	0.34378947368
185	0.332107333162
186	0.323998280236
187	0.310961604925
188	0.318524790094
189	0.301387289296
190	0.310888444057
191	0.290954098936
192	0.296278940884
193	0.294685072353
194	0.319159462232
195	0.340854909749
196	0.329432854787
197	0.346269013521
198	0.368700163361
199	0.321019678283
200	0.329811920857
201	0.324277996423
202	0.32753206509
203	0.298796171915
204	0.318148890073
205	0.304086018389
206	0.323076853238
207	0.287686555461
208	0.310902659445
209	0.353659444498
210	0.35714986836
211	0.357694298606
212	0.333726309981
213	0.349044888939
214	0.346083952518
215	0.306424780641
216	0.315707838857
217	0.37128748097
218	0.369447473909
219	0.343098474715
220	0.326396639449
221	0.316535759503
222	0.305137050166
223	0.301449524365
224	0.325926078849
225	0.347361451361
226	0.361825989235
227	0.332245646308
228	0.33236499912
229	0.323862663996
230	0.32577887279
231	0.285878995477
232	0.344117269291
233	0.344661531617
234	0.322857667357
235	0.303039910619
236	0.353692790358
237	0.331322769915
238	0.298276023047
239	0.316119520806
240	0.34851512713
241	0.32983603296
242	0.310658308612
243	0.319215437593
244	0.330528119777
245	0.336811437623
246	0.317739002256
247	0.329588016364
248	0.311554394985
249	0.322798309709
250	0.317225379267
251	0.327872514274
252	0.314859390319
253	0.334510854361
254	0.413988981302
255	0.936659132285
