byte	frequency
0	0.357635449235
1	0.36613557167
2	0.276119293489
3	0.326197328174
4	0.270114149072
5	0.263629259606
6	0.25485460209
7	0.291039065476
8	0.254863497683
9	0.273734397777
10	0.240572002967
11	0.253420310929
12	0.234280322085
13	0.235972196901
14	0.223030879401
15	0.283311577452
16	0.232467772432
17	0.232835806729
18	0.217023045422
19	0.240141242759
20	0.212890747788
21	0.21963696411
22	0.205844752225
23	0.245746781637
24	0.217415749928
25	0.222566574382
26	0.202778563781
27	0.227686941979
28	0.204026083225
29	0.205602801747
30	0.188537426557
31	0.288323469694
32	0.269024160418
33	0.235087333258
34	0.210763743419
35	0.227008859352
36	0.208186685701
37	0.212101693504
38	0.199797327421
39	0.242268837552
40	0.213183085673
41	0.215914774679
42	0.201695628459
43	0.263729342523
44	0.201185345891
45	0.207952785295
46	0.189277873126
47	0.260450484599
48	0.222104126705
49	0.21381073763
50	0.214980800085
51	0.216392296492
52	0.20062893712
53	0.204938245131
54	0.19419467815
55	0.271302571816
56	0.247011087046
57	0.214165364538
58	0.230476853167
59	0.209863271664
60	0.19032228833
61	0.189479215467
62	0.170239257317
63	0.282027758506
64	0.240495695312
65	0.235135868698
66	0.218782126404
67	0.237749379457
68	0.212933921848
69	0.255924661972
70	0.240544571098
71	0.243393072091
72	0.25708348047
73	0.219921889164
74	0.199454456811
75	0.218768449522
76	0.20042378503
77	0.199190681166
78	0.178835726171
79	0.253651897066
80	0.206920042284
81	0.212123045962
82	0.19717875717
83	0.212998326512
84	0.197530066371
85	0.199480669622
86	0.188173905717
87	0.225682337268
88	0.20022659855
89	0.207508587771
90	0.188187068782
91	0.208653152782
92	0.190767898402
93	0.189514315751
94	0.168881572423
95	0.260692629143
96	0.262260805256
97	0.213773182832
98	0.207568028036
99	0.226208926238
100	0.209899985506
101	0.226176523586
102	0.190337218571
103	0.232416074564
104	0.213001380205
105	0.206647635388
106	0.195966815192
107	0.213686878197
108	0.201652362118
109	0.199299535212
110	0.180533228433
111	0.256952925379
112	0.200281402509
113	0.209378658278
114	0.199195867308
115	0.217991726215
116	0.191541448045
117	0.194994880961
118	0.183199616011
119	0.227802409574
120	0.193698732326
121	0.197534805539
122	0.185449321525
123	0.200390459285
124	0.178765883257
125	0.17717812493
126	0.162923588924
127	0.296642125581
128	0.25100511432
129	0.246500146085
130	0.233697239891
131	0.246338923357
132	0.226297218299
133	0.227286272929
134	0.21622218274
135	0.244152938723
136	0.21828398575
137	0.220744745555
138	0.211493898932
139	0.230103156221
140	0.207902068005
141	0.21013458951
142	0.195972948264
143	0.254432105494
144	0.232451631978
145	0.212011077056
146	0.201764264645
147	0.237047236119
148	0.201358269901
149	0.207088292553
150	0.197942879857
151	0.228482448323
152	0.224336564717
153	0.20648048266
154	0.196480422026
155	0.217662468244
156	0.195239930105
157	0.197591167314
158	0.178446128156
159	0.265730991503
160	0.220108727992
161	0.215556319006
162	0.206439273324
163	0.217631238925
164	0.203884492994
165	0.207250666779
166	0.194182139727
167	0.225064217732
168	0.205701811966
169	0.214546500945
170	0.196985200761
171	0.210506915266
172	0.199487243327
173	0.198334160892
174	0.177718707885
175	0.246885979673
176	0.204275512294
177	0.20526483499
178	0.200224100264
179	0.209766319278
180	0.195435535244
181	0.198464805698
182	0.185589220472
183	0.217223661678
184	0.194616834558
185	0.197620960109
186	0.188196726919
187	0.199789593065
188	0.18569387369
189	0.181455708348
190	0.160881620762
191	0.275372055933
192	0.229887716779
193	0.221370663885
194	0.209261776376
195	0.220882683434
196	0.205040725392
197	0.208238546231
198	0.198053405354
199	0.231642806725
200	0.207143041909
201	0.207938918177
202	0.199994101657
203	0.223481201399
204	0.196138073293
205	0.193453322772
206	0.179413945982
207	0.239327591321
208	0.198204288051
209	0.196136943953
210	0.185002354564
211	0.202502721824
212	0.187589148505
213	0.19401265232
214	0.180798929475
215	0.213374832748
216	0.189478350157
217	0.191568736542
218	0.181178028464
219	0.199489579872
220	0.179655103549
221	0.182452943183
222	0.163782459601
223	0.249030245528
224	0.204139047764
225	0.198298378032
226	0.187104378827
227	0.198282826924
228	0.184800378576
229	0.192125526841
230	0.181327348922
231	0.211352978297
232	0.186645166153
233	0.188943914217
234	0.183874115929
235	0.192501641847
236	0.17760835697
237	0.174774447583
238	0.165427360698
239	0.227066386103
240	0.186692017587
241	0.181533893529
242	0.173052238482
243	0.184144997216
244	0.171128376175
245	0.174496371551
246	0.168523863732
247	0.197751162088
248	0.209363870816
249	0.172274938709
250	0.159570044149
251	0.174394156046
252	0.154523688373
253	0.189489056591
254	0.426250396869
255	0.949636238064
