byte	frequency
0	0.286922337544
1	0.278670061103
2	0.251749735834
3	0.298390138511
4	0.245445442702
5	0.263209717639
6	0.214614651029
7	0.275994763375
8	0.247711067978
9	0.254570741386
10	0.228199202781
11	0.277723108304
12	0.241099548095
13	0.240007994285
14	0.202934900576
15	0.279658103106
16	0.246582872965
17	0.254328385625
18	0.2274131676
19	0.259481149061
20	0.234687253175
21	0.236755247009
22	0.210390626588
23	0.282705686518
24	0.246752154205
25	0.243139573574
26	0.221804845327
27	0.243607586246
28	0.213638365724
29	0.215770874741
30	0.188570210933
31	0.310700628761
32	0.248773115757
33	0.26129337943
34	0.238471518484
35	0.271031405259
36	0.239718840099
37	0.245174603018
38	0.206962135085
39	0.266579005595
40	0.246860413479
41	0.252682174043
42	0.220570954859
43	0.2528105583
44	0.22910835353
45	0.233185854983
46	0.198451849234
47	0.292555870262
48	0.256499727065
49	0.257152204539
50	0.243145508958
51	0.255387758896
52	0.231370986531
53	0.218371749303
54	0.202932529021
55	0.249953339912
56	0.230602709548
57	0.224702369067
58	0.202455367237
59	0.221612506623
60	0.20902823138
61	0.194826179515
62	0.194109408676
63	0.278537553187
64	0.249916251868
65	0.249298080352
66	0.238249184309
67	0.257289012636
68	0.242313360562
69	0.242607067707
70	0.217221340658
71	0.262040757166
72	0.253764864871
73	0.250879059282
74	0.233468497531
75	0.265554792266
76	0.245176359185
77	0.220665821075
78	0.205977543277
79	0.259732310887
80	0.24369141736
81	0.256310800754
82	0.236964699281
83	0.251140257868
84	0.292238808581
85	0.233435495213
86	0.2095532278
87	0.245479801446
88	0.238497673777
89	0.236584488697
90	0.220572662266
91	0.223578733065
92	0.217796319588
93	0.200265735953
94	0.199664485907
95	0.281904277406
96	0.256347655691
97	0.251379299752
98	0.239499959407
99	0.249564651715
100	0.25153190848
101	0.246567949305
102	0.224056766002
103	0.240860850252
104	0.249570715001
105	0.242836421828
106	0.227338963028
107	0.222195597641
108	0.235465549204
109	0.221338413351
110	0.203243271871
111	0.239099316351
112	0.222889096892
113	0.2415459244
114	0.221970578751
115	0.22457958872
116	0.219467370394
117	0.212153720977
118	0.201799224286
119	0.207271180753
120	0.209016658146
121	0.210911447459
122	0.200388028929
123	0.184861291918
124	0.195136434036
125	0.184283565479
126	0.219119413699
127	0.310457541376
128	0.24377345216
129	0.247134330023
130	0.225199501823
131	0.244069627626
132	0.230731782313
133	0.241098221475
134	0.221820313107
135	0.253500963403
136	0.244054508765
137	0.242286046963
138	0.222041023202
139	0.253122519027
140	0.235451677452
141	0.220763249818
142	0.202721712309
143	0.248187498418
144	0.244157027531
145	0.278160797969
146	0.22503357906
147	0.244919983994
148	0.237206481681
149	0.234911354278
150	0.216965177498
151	0.251672584172
152	0.253588639065
153	0.237059012743
154	0.213830861368
155	0.218198084324
156	0.217533566134
157	0.201795348365
158	0.201226473404
159	0.246882429639
160	0.238363191186
161	0.238102424882
162	0.223993014076
163	0.244861968485
164	0.24034063475
165	0.241989970149
166	0.217874582139
167	0.238689405295
168	0.248366720083
169	0.269300420571
170	0.225059006904
171	0.231906903346
172	0.237166133539
173	0.20816549067
174	0.199946979333
175	0.22092790718
176	0.231076196552
177	0.230605395361
178	0.222216757761
179	0.22108468598
180	0.232270060456
181	0.220212098126
182	0.211475964974
183	0.212152275551
184	0.230303524656
185	0.214770142824
186	0.211632453472
187	0.194866521218
188	0.209896287879
189	0.187829682371
190	0.211001116628
191	0.273691739551
192	0.224756585705
193	0.227943920825
194	0.233528181034
195	0.25784306191
196	0.222015357502
197	0.230427806533
198	0.209066317983
199	0.233658806727
200	0.229084066582
201	0.234697499191
202	0.229115723984
203	0.245974677164
204	0.22271111678
205	0.217150544608
206	0.203001423559
207	0.221444248376
208	0.218301013663
209	0.227150656328
210	0.225092388534
211	0.233428181567
212	0.225797521968
213	0.226897150144
214	0.204597023888
215	0.205477466682
216	0.214296905808
217	0.215690098554
218	0.214018703759
219	0.207855015374
220	0.21016617894
221	0.195875588482
222	0.200212344766
223	0.201320151984
224	0.210334284304
225	0.209840656497
226	0.211328811159
227	0.212323796389
228	0.221550226828
229	0.222851317543
230	0.207239589831
231	0.21030490861
232	0.226187636707
233	0.22399133673
234	0.216317485726
235	0.205305293046
236	0.217325842791
237	0.202908185369
238	0.198887459542
239	0.198579522347
240	0.198477457409
241	0.201727816553
242	0.230126952766
243	0.205917477379
244	0.216238070173
245	0.198581875806
246	0.20133977771
247	0.178817390156
248	0.199796448199
249	0.219372782847
250	0.272906337351
251	0.18874167121
252	0.216740493938
253	0.221238092996
254	0.594962247739
255	0.875373650258
